"2026-06-09 at 10:44"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2026-06-09	10:45:23	4.40340e2	1.51205e1	1.26936e1	5.14904e1	9.74355e1	9.3084154e-2	8.4464130e-2	1.2047059e1	7.4729628e-1	
2026-06-09	10:45:23	4.40340e2	1.51205e1	1.26936e1	5.14904e1	9.74355e1	9.3084154e-2	8.4464130e-2	1.2047059e1	7.4729628e-1	
2026-06-09	10:45:24	4.40575e2	1.50983e1	1.26735e1	5.14871e1	9.74505e1	9.3134822e-2	8.4389572e-2	1.2007614e1	7.4708442e-1	
2026-06-09	10:45:24	4.40575e2	1.50983e1	1.26735e1	5.14871e1	9.74505e1	9.3134822e-2	8.4389572e-2	1.2007614e1	7.4708442e-1	
2026-06-09	10:45:25	4.40239e2	1.50790e1	1.26529e1	5.14904e1	9.74434e1	9.3076410e-2	8.4307556e-2	1.2050416e1	7.5223708e-1	
2026-06-09	10:45:25	4.40441e2	1.50568e1	1.26294e1	5.14904e1	9.74372e1	9.3100433e-2	8.4215278e-2	1.2066361e1	7.6098799e-1	
2026-06-09	10:45:26	4.39687e2	1.50205e1	1.25920e1	5.14904e1	9.74329e1	9.2982177e-2	8.4069194e-2	1.2066361e1	7.5961627e-1	
2026-06-09	10:45:26	4.39480e2	1.50011e1	1.25711e1	5.14937e1	9.74252e1	9.2942476e-2	8.3986167e-2	1.2075593e1	7.6895017e-1	
2026-06-09	10:45:27	4.39456e2	1.49806e1	1.25514e1	5.14937e1	9.74322e1	9.2945575e-2	8.3911304e-2	1.2011810e1	7.6184587e-1	
2026-06-09	10:45:27	4.39550e2	1.49737e1	1.25432e1	5.14937e1	9.74250e1	9.2952489e-2	8.3878154e-2	1.2035310e1	7.5933694e-1	
2026-06-09	10:45:28	4.39550e2	1.49737e1	1.25432e1	5.14937e1	9.74250e1	9.2952489e-2	8.3878154e-2	1.2035310e1	7.5933694e-1	
2026-06-09	10:45:28	4.39198e2	1.49699e1	1.25391e1	5.14937e1	9.74237e1	9.2898130e-2	8.3862009e-2	1.2027755e1	7.6410865e-1	
2026-06-09	10:45:29	4.38740e2	1.49464e1	1.25177e1	5.14971e1	9.74394e1	9.2843532e-2	8.3781719e-2	1.2034471e1	7.4620504e-1	
2026-06-09	10:45:29	4.38427e2	1.49269e1	1.24971e1	5.14937e1	9.74357e1	9.2793169e-2	8.3702144e-2	1.2061326e1	7.5838847e-1	
2026-06-09	10:45:30	4.38468e2	1.49171e1	1.24891e1	5.14937e1	9.74482e1	9.2811470e-2	8.3673591e-2	1.2012649e1	7.4848036e-1	
2026-06-09	10:45:30	4.38711e2	1.49173e1	1.24878e1	5.14904e1	9.74384e1	9.2839241e-2	8.3667335e-2	1.2048738e1	7.4940829e-1	
2026-06-09	10:45:31	4.38711e2	1.49173e1	1.24878e1	5.14904e1	9.74384e1	9.2839241e-2	8.3667335e-2	1.2048738e1	7.4940829e-1	
2026-06-09	10:45:31	4.38087e2	1.49034e1	1.24737e1	5.15037e1	9.74392e1	9.2742919e-2	8.3610773e-2	1.2017685e1	7.5372972e-1	
2026-06-09	10:45:32	4.38087e2	1.49034e1	1.24737e1	5.15037e1	9.74392e1	9.2742919e-2	8.3610773e-2	1.2017685e1	7.5372972e-1	
2026-06-09	10:45:32	4.38366e2	1.48828e1	1.24507e1	5.14971e1	9.74262e1	9.2773380e-2	8.3520298e-2	1.2075593e1	7.6705789e-1	
2026-06-09	10:45:33	4.37785e2	1.48759e1	1.24454e1	5.14971e1	9.74380e1	9.2697086e-2	8.3502178e-2	1.2018524e1	7.5737757e-1	
2026-06-09	10:45:33	4.37624e2	1.48701e1	1.24381e1	5.14971e1	9.74297e1	9.2664718e-2	8.3472728e-2	1.2021042e1	7.5785679e-1	
2026-06-09	10:45:34	4.37624e2	1.48701e1	1.24381e1	5.14971e1	9.74297e1	9.2664718e-2	8.3472728e-2	1.2021042e1	7.5785679e-1	
2026-06-09	10:45:34	4.37467e2	1.48658e1	1.24352e1	5.14904e1	9.74392e1	9.2651548e-2	8.3464622e-2	1.2005935e1	7.5458598e-1	
2026-06-09	10:45:35	4.37154e2	1.48679e1	1.24369e1	5.14971e1	9.74359e1	9.2599754e-2	8.3469209e-2	1.2056291e1	7.5070233e-1	
2026-06-09	10:45:35	4.37149e2	1.48553e1	1.24234e1	5.14971e1	9.74320e1	9.2594985e-2	8.3416223e-2	1.2049577e1	7.6350812e-1	
2026-06-09	10:45:36	4.37174e2	1.48546e1	1.24241e1	5.14904e1	9.74415e1	9.2609348e-2	8.3422069e-2	1.2023559e1	7.5239963e-1	
2026-06-09	10:45:36	4.37120e2	1.48482e1	1.24166e1	5.14937e1	9.74352e1	9.2594385e-2	8.3391189e-2	1.2062165e1	7.5162129e-1	
2026-06-09	10:45:37	4.37120e2	1.48482e1	1.24166e1	5.14937e1	9.74352e1	9.2594385e-2	8.3391189e-2	1.2062165e1	7.5162129e-1	
2026-06-09	10:45:37	4.36810e2	1.48301e1	1.23990e1	5.14904e1	9.74412e1	9.2553796e-2	8.3325328e-2	1.2045381e1	7.6434946e-1	
2026-06-09	10:45:38	4.36657e2	1.48448e1	1.24127e1	5.14937e1	9.74332e1	9.2522325e-2	8.3376111e-2	1.2005935e1	7.5519523e-1	
2026-06-09	10:45:38	4.36316e2	1.48286e1	1.23954e1	5.14937e1	9.74284e1	9.2465934e-2	8.3308458e-2	1.2064683e1	7.6684718e-1	
2026-06-09	10:45:39	4.36316e2	1.48286e1	1.23954e1	5.14937e1	9.74284e1	9.2465934e-2	8.3308458e-2	1.2064683e1	7.6684718e-1	
2026-06-09	10:45:39	4.36559e2	1.48348e1	1.24014e1	5.14871e1	9.74257e1	9.2501401e-2	8.3332118e-2	1.1989990e1	7.5855298e-1	
2026-06-09	10:45:40	4.36559e2	1.48348e1	1.24014e1	5.14871e1	9.74257e1	9.2501401e-2	8.3332118e-2	1.1989990e1	7.5855298e-1	
2026-06-09	10:45:40	4.36119e2	1.48267e1	1.23929e1	5.14937e1	9.74244e1	9.2432260e-2	8.3297786e-2	1.2054612e1	7.6142721e-1	
2026-06-09	10:45:41	4.36267e2	1.48232e1	1.23916e1	5.14971e1	9.74392e1	9.2468376e-2	8.3295230e-2	1.2053773e1	7.6306819e-1	
2026-06-09	10:45:41	4.36521e2	1.48258e1	1.23915e1	5.14937e1	9.74217e1	9.2490377e-2	8.3292064e-2	1.2042863e1	7.5887546e-1	
2026-06-09	10:45:42	4.36496e2	1.48236e1	1.23910e1	5.14971e1	9.74324e1	9.2496395e-2	8.3291416e-2	1.2060487e1	7.6474380e-1	
2026-06-09	10:45:42	4.36517e2	1.48272e1	1.23959e1	5.14904e1	9.74412e1	9.2509450e-2	8.3313522e-2	1.2014328e1	7.5774221e-1	
2026-06-09	10:45:43	4.36517e2	1.48272e1	1.23959e1	5.14904e1	9.74412e1	9.2509450e-2	8.3313522e-2	1.2014328e1	7.5774221e-1	
2026-06-09	10:45:43	4.36453e2	1.48179e1	1.23844e1	5.14971e1	9.74287e1	9.2486143e-2	8.3265542e-2	1.2047059e1	7.6161909e-1	
2026-06-09	10:45:44	4.36363e2	1.48256e1	1.23961e1	5.14937e1	9.74524e1	9.2496509e-2	8.3315610e-2	1.2035310e1	7.5823950e-1	
2026-06-09	10:45:44	4.36460e2	1.48195e1	1.23888e1	5.14904e1	9.74462e1	9.2505636e-2	8.3287181e-2	1.2060487e1	7.4548377e-1	
2026-06-09	10:45:45	4.36460e2	1.48195e1	1.23888e1	5.14904e1	9.74462e1	9.2505636e-2	8.3287181e-2	1.2060487e1	7.4548377e-1	
2026-06-09	10:45:45	4.37716e2	1.48029e1	1.24115e1	5.14904e1	9.77007e1	9.2945213e-2	8.3424386e-2	1.2014328e1	7.4331903e-1	
2026-06-09	10:45:46	4.37716e2	1.48029e1	1.24115e1	5.14904e1	9.77007e1	9.2945213e-2	8.3424386e-2	1.2014328e1	7.4331903e-1	
2026-06-09	10:45:46	4.37039e2	1.49269e1	1.24997e1	5.14871e1	9.74514e1	9.2600288e-2	8.3716335e-2	1.2017685e1	7.5305004e-1	
2026-06-09	10:45:47	4.47050e2	1.55148e1	1.30883e1	5.14904e1	9.74442e1	9.4104175e-2	8.6009502e-2	1.2067201e1	7.4089069e-1	
2026-06-09	10:45:47	4.47050e2	1.55148e1	1.30883e1	5.14904e1	9.74442e1	9.4104175e-2	8.6009502e-2	1.2067201e1	7.4089069e-1	
2026-06-09	10:45:48	4.43928e2	1.53909e1	1.29658e1	5.14970e1	9.74452e1	9.3634843e-2	8.5527362e-2	1.2026916e1	7.4636740e-1	
2026-06-09	10:45:48	4.41050e2	1.51917e1	1.27661e1	5.14971e1	9.74407e1	9.3195734e-2	8.4746122e-2	1.2044541e1	7.5624780e-1	
2026-06-09	10:45:49	4.41050e2	1.51917e1	1.27661e1	5.14971e1	9.74407e1	9.3195734e-2	8.4746122e-2	1.2044541e1	7.5624780e-1	
2026-06-09	10:45:49	4.41223e2	1.51257e1	1.26992e1	5.14937e1	9.74382e1	9.3219165e-2	8.4486007e-2	1.2052934e1	7.5022602e-1	
2026-06-09	10:45:50	4.40541e2	1.51020e1	1.26759e1	5.14937e1	9.74419e1	9.3120040e-2	8.4396181e-2	1.2073075e1	7.6257171e-1	
2026-06-09	10:45:50	4.40088e2	1.50755e1	1.26491e1	5.14971e1	9.74415e1	9.3050241e-2	8.4291162e-2	1.1996704e1	7.5218858e-1	
2026-06-09	10:45:51	4.40173e2	1.50398e1	1.26123e1	5.14904e1	9.74380e1	9.3060550e-2	8.4149122e-2	1.2035310e1	7.5491342e-1	
2026-06-09	10:45:51	4.40182e2	1.50224e1	1.25950e1	5.14904e1	9.74400e1	9.3063716e-2	8.4082365e-2	1.2068040e1	7.6494970e-1	
2026-06-09	10:45:52	4.40182e2	1.50224e1	1.25950e1	5.14904e1	9.74400e1	9.3063716e-2	8.4082365e-2	1.2068040e1	7.6494970e-1	
2026-06-09	10:45:52	4.39134e2	1.49795e1	1.25502e1	5.14937e1	9.74320e1	9.2896642e-2	8.3906707e-2	1.2045381e1	7.5806798e-1	
2026-06-09	10:45:53	4.39022e2	1.49704e1	1.25406e1	5.14971e1	9.74304e1	9.2877569e-2	8.3868799e-2	1.2052094e1	7.6727571e-1	
2026-06-09	10:45:53	4.40077e2	1.49593e1	1.25304e1	5.14904e1	9.74370e1	9.3044166e-2	8.3831605e-2	1.2021042e1	7.5919637e-1	
2026-06-09	10:45:54	4.40156e2	1.49414e1	1.25115e1	5.14904e1	9.74327e1	9.3051614e-2	8.3757877e-2	1.2031114e1	7.5700645e-1	
2026-06-09	10:45:54	4.40156e2	1.49414e1	1.25115e1	5.14904e1	9.74327e1	9.3051614e-2	8.3757877e-2	1.2031114e1	7.5700645e-1	
2026-06-09	10:45:55	4.38771e2	1.49277e1	1.24976e1	5.14971e1	9.74329e1	9.2841567e-2	8.3702745e-2	1.2060487e1	7.6406326e-1	
2026-06-09	10:45:55	4.37167e2	1.49193e1	1.24886e1	5.14904e1	9.74304e1	9.2598323e-2	8.3668708e-2	1.2032792e1	7.5928764e-1	
2026-06-09	10:45:56	4.37409e2	1.49203e1	1.24885e1	5.14937e1	9.74234e1	9.2627410e-2	8.3666439e-2	1.2031953e1	7.6326413e-1	
2026-06-09	10:45:56	4.37674e2	1.49249e1	1.24949e1	5.14904e1	9.74337e1	9.2678127e-2	8.3693618e-2	1.2061326e1	7.6735095e-1	
2026-06-09	10:45:57	4.37707e2	1.48951e1	1.24642e1	5.15004e1	9.74329e1	9.2680034e-2	8.3573284e-2	1.2022720e1	7.6116175e-1	
2026-06-09	10:45:57	4.37573e2	1.48481e1	1.24157e1	5.15004e1	9.74300e1	9.265625e-2	8.3385581e-2	1.2039506e1	7.6010174e-1	
2026-06-09	10:45:58	4.37573e2	1.48481e1	1.24157e1	5.15004e1	9.74300e1	9.265625e-2	8.3385581e-2	1.2039506e1	7.6010174e-1	
2026-06-09	10:45:58	4.37407e2	1.48427e1	1.24100e1	5.14937e1	9.74289e1	9.2631521e-2	8.3364601e-2	1.2052094e1	7.6469736e-1	
2026-06-09	10:45:59	4.37075e2	1.48583e1	1.24272e1	5.14871e1	9.74365e1	9.2590274e-2	8.3433570e-2	1.2058808e1	7.4820003e-1	
2026-06-09	10:45:59	4.37480e2	1.48550e1	1.24242e1	5.14937e1	9.74394e1	9.2653036e-2	8.3421411e-2	1.2045381e1	7.5880641e-1	
2026-06-09	10:46:00	4.37521e2	1.48516e1	1.24216e1	5.14937e1	9.74455e1	9.2665014e-2	8.3412761e-2	1.2021042e1	7.5214252e-1	
2026-06-09	10:46:00	4.37039e2	1.48431e1	1.24120e1	5.14904e1	9.74390e1	9.2586402e-2	8.3374919e-2	1.2061326e1	7.5098681e-1	
2026-06-09	10:46:01	4.37039e2	1.48431e1	1.24120e1	5.14904e1	9.74390e1	9.2586402e-2	8.3374919e-2	1.2061326e1	7.5098681e-1	
2026-06-09	10:46:01	4.37174e2	1.48535e1	1.24231e1	5.14971e1	9.74417e1	9.2608213e-2	8.3416938e-2	1.2010132e1	7.5419750e-1	
2026-06-09	10:46:02	4.37174e2	1.48535e1	1.24231e1	5.14971e1	9.74417e1	9.2608213e-2	8.3416938e-2	1.2010132e1	7.5419750e-1	
2026-06-09	10:46:02	4.37778e2	1.48385e1	1.24053e1	5.14937e1	9.74265e1	9.2684984e-2	8.3346128e-2	1.2052094e1	7.6479024e-1	
2026-06-09	10:46:03	4.37134e2	1.48458e1	1.24149e1	5.14937e1	9.74407e1	9.2601776e-2	8.3386058e-2	1.2030273e1	7.5474557e-1	
2026-06-09	10:46:03	4.37134e2	1.48458e1	1.24149e1	5.14937e1	9.74407e1	9.2601776e-2	8.3386058e-2	1.2030273e1	7.5474557e-1	
2026-06-09	10:46:04	4.36758e2	1.48393e1	1.24075e1	5.14971e1	9.74357e1	9.2539367e-2	8.3355903e-2	1.2044541e1	7.5485205e-1	
2026-06-09	10:46:04	4.36858e2	1.48359e1	1.24053e1	5.15004e1	9.74440e1	9.2561779e-2	8.3348274e-2	1.2026077e1	7.5237588e-1	
2026-06-09	10:46:05	4.36990e2	1.48328e1	1.24021e1	5.15037e1	9.74434e1	9.2580614e-2	8.3335285e-2	1.2063004e1	7.4620389e-1	
2026-06-09	10:46:05	4.36990e2	1.48328e1	1.24021e1	5.15037e1	9.74434e1	9.2580614e-2	8.3335285e-2	1.2063004e1	7.4620389e-1	
2026-06-09	10:46:06	4.36686e2	1.48176e1	1.23871e1	5.14971e1	9.74475e1	9.2539672e-2	8.3279666e-2	1.2034471e1	7.4900631e-1	
2026-06-09	10:46:06	4.36686e2	1.48176e1	1.23871e1	5.14971e1	9.74475e1	9.2539672e-2	8.3279666e-2	1.2034471e1	7.4900631e-1	
2026-06-09	10:46:07	4.37190e2	1.48193e1	1.23871e1	5.15004e1	9.74359e1	9.2604045e-2	8.3276567e-2	1.2057969e1	7.5407929e-1	
2026-06-09	10:46:07	4.37210e2	1.48184e1	1.23863e1	5.15004e1	9.74372e1	9.2608156e-2	8.3273706e-2	1.2050416e1	7.6430506e-1	
2026-06-09	10:46:08	4.36534e2	1.48136e1	1.23800e1	5.14904e1	9.74282e1	9.2499141e-2	8.3249511e-2	1.2042863e1	7.5942187e-1	
2026-06-09	10:46:08	4.36534e2	1.48136e1	1.23800e1	5.14904e1	9.74282e1	9.2499141e-2	8.3249511e-2	1.2042863e1	7.5942187e-1	
2026-06-09	10:46:09	4.36401e2	1.48058e1	1.23713e1	5.14937e1	9.74244e1	9.2474575e-2	8.3214874e-2	1.2046220e1	7.6836090e-1	
2026-06-09	10:46:09	4.36331e2	1.48106e1	1.23785e1	5.14971e1	9.74384e1	9.2477207e-2	8.3244504e-2	1.2030273e1	7.5849299e-1	
2026-06-09	10:46:10	4.36484e2	1.48106e1	1.23781e1	5.15004e1	9.74357e1	9.2496871e-2	8.3241996e-2	1.2026077e1	7.6194338e-1	
2026-06-09	10:46:10	4.36574e2	1.48102e1	1.23757e1	5.14937e1	9.74232e1	9.2499618e-2	8.3231391e-2	1.2057969e1	7.6354699e-1	
2026-06-09	10:46:11	4.36562e2	1.48103e1	1.23774e1	5.14904e1	9.74329e1	9.2508077e-2	8.3240394e-2	1.2011810e1	7.6051764e-1	
2026-06-09	10:46:11	4.36802e2	1.48029e1	1.23681e1	5.14937e1	9.74227e1	9.2533531e-2	8.3202180e-2	1.2057969e1	7.5681819e-1	
2026-06-09	10:46:12	4.36871e2	1.48068e1	1.23739e1	5.15004e1	9.74339e1	9.2553672e-2	8.3225545e-2	1.2056291e1	7.6206135e-1	
2026-06-09	10:46:12	4.36900e2	1.48129e1	1.23819e1	5.14971e1	9.74452e1	9.2569828e-2	8.3259162e-2	1.2035310e1	7.5913629e-1	
2026-06-09	10:46:13	4.36900e2	1.48129e1	1.23819e1	5.14971e1	9.74452e1	9.2569828e-2	8.3259162e-2	1.2035310e1	7.5913629e-1	
2026-06-09	10:46:13	4.36723e2	1.47984e1	1.23644e1	5.14937e1	9.74282e1	9.2526969e-2	8.3188953e-2	1.2038667e1	7.6460819e-1	
2026-06-09	10:46:14	4.35393e2	1.48135e1	1.23923e1	5.14904e1	9.75074e1	9.2404069e-2	8.3312397e-2	1.2054612e1	7.6574440e-1	
2026-06-09	10:46:14	4.37215e2	1.48058e1	1.23863e1	5.14937e1	9.75202e1	9.2691602e-2	8.3291292e-2	1.2000900e1	7.5123739e-1	
2026-06-09	10:46:15	4.35422e2	1.47153e1	1.22793e1	5.14937e1	9.74320e1	9.2332839e-2	8.2862739e-2	1.2055451e1	7.5653047e-1	
2026-06-09	10:46:15	4.42800e2	1.51594e1	1.27343e1	5.14904e1	9.74447e1	9.3463602e-2	8.4624176e-2	1.2042024e1	7.5827331e-1	
2026-06-09	10:46:16	4.42800e2	1.51594e1	1.27343e1	5.14904e1	9.74447e1	9.3463602e-2	8.4624176e-2	1.2042024e1	7.5827331e-1	
2026-06-09	10:46:16	4.42800e2	1.51594e1	1.27343e1	5.14904e1	9.74447e1	9.3463602e-2	8.4624176e-2	1.2042024e1	7.5827331e-1	
2026-06-09	10:46:17	4.43732e2	1.52573e1	1.28321e1	5.14937e1	9.74415e1	9.3600864e-2	8.5004091e-2	1.2021042e1	7.5425171e-1	
2026-06-09	10:46:17	4.43732e2	1.52573e1	1.28321e1	5.14937e1	9.74415e1	9.3600864e-2	8.5004091e-2	1.2021042e1	7.5425171e-1	
2026-06-09	10:46:18	4.41469e2	1.51022e1	1.26768e1	5.14937e1	9.74464e1	9.3264045e-2	8.4400539e-2	1.2058808e1	7.6003737e-1	
2026-06-09	10:46:18	4.41711e2	1.50898e1	1.26633e1	5.14971e1	9.74405e1	9.3293609e-2	8.4346294e-2	1.2011810e1	7.4886178e-1	
2026-06-09	10:46:19	4.41711e2	1.50898e1	1.26633e1	5.14971e1	9.74405e1	9.3293609e-2	8.4346294e-2	1.2011810e1	7.4886178e-1	
2026-06-09	10:46:19	4.41711e2	1.50898e1	1.26633e1	5.14971e1	9.74405e1	9.3293609e-2	8.4346294e-2	1.2011810e1	7.4886178e-1	
2026-06-09	10:46:20	4.40967e2	1.50284e1	1.26008e1	5.14871e1	9.74382e1	9.3180770e-2	8.4105014e-2	1.2058808e1	7.4218349e-1	
2026-06-09	10:46:20	4.40537e2	1.50126e1	1.25864e1	5.14937e1	9.74485e1	9.3124685e-2	8.4050235e-2	1.2068879e1	7.5902605e-1	
2026-06-09	10:46:21	4.39919e2	1.49906e1	1.25631e1	5.14937e1	9.74429e1	9.3025922e-2	8.3958921e-2	1.2031114e1	7.4685811e-1	
2026-06-09	10:46:21	4.39866e2	1.49646e1	1.25364e1	5.14904e1	9.74405e1	9.3015851e-2	8.3855390e-2	1.2064683e1	7.5495982e-1	
2026-06-09	10:46:22	4.39866e2	1.49646e1	1.25364e1	5.14904e1	9.74405e1	9.3015851e-2	8.3855390e-2	1.2064683e1	7.5495982e-1	
2026-06-09	10:46:22	4.39821e2	1.49513e1	1.25212e1	5.14904e1	9.74307e1	9.2999343e-2	8.3795013e-2	1.2043702e1	7.4861660e-1	
2026-06-09	10:46:23	4.39821e2	1.49513e1	1.25212e1	5.14904e1	9.74307e1	9.2999343e-2	8.3795013e-2	1.2043702e1	7.4861660e-1	
2026-06-09	10:46:23	4.39233e2	1.49303e1	1.25017e1	5.14937e1	9.74422e1	9.2921075e-2	8.3721046e-2	1.2060487e1	7.6161222e-1	
2026-06-09	10:46:24	4.39213e2	1.49104e1	1.24799e1	5.14971e1	9.74327e1	9.2907905e-2	8.3634433e-2	1.2073915e1	7.5316472e-1	
2026-06-09	10:46:24	4.39213e2	1.49104e1	1.24799e1	5.14971e1	9.74327e1	9.2907905e-2	8.3634433e-2	1.2073915e1	7.5316472e-1	
2026-06-09	10:46:25	4.38903e2	1.49019e1	1.24717e1	5.14937e1	9.74365e1	9.2865352e-2	8.3604278e-2	1.2052094e1	7.6269035e-1	
2026-06-09	10:46:25	4.38903e2	1.49019e1	1.24717e1	5.14937e1	9.74365e1	9.2865352e-2	8.3604278e-2	1.2052094e1	7.6269035e-1	
2026-06-09	10:46:26	4.39031e2	1.48879e1	1.24566e1	5.14971e1	9.74315e1	9.2878875e-2	8.3544368e-2	1.2053773e1	7.5554137e-1	
2026-06-09	10:46:26	4.38841e2	1.48765e1	1.24445e1	5.14971e1	9.74282e1	9.2846870e-2	8.3496932e-2	1.2048738e1	7.6575164e-1	
2026-06-09	10:46:27	4.39108e2	1.48621e1	1.24299e1	5.15004e1	9.74297e1	9.2887763e-2	8.3440418e-2	1.2054612e1	7.5491738e-1	
2026-06-09	10:46:27	4.39108e2	1.48621e1	1.24299e1	5.15004e1	9.74297e1	9.2887763e-2	8.3440418e-2	1.2054612e1	7.5491738e-1	
2026-06-09	10:46:28	4.39046e2	1.48552e1	1.24230e1	5.14937e1	9.74302e1	9.2880249e-2	8.3415031e-2	1.2040345e1	7.6048665e-1	
2026-06-09	10:46:28	4.38975e2	1.48498e1	1.24174e1	5.14937e1	9.74300e1	9.2869224e-2	8.3393278e-2	1.2037827e1	7.5628952e-1	
2026-06-09	10:46:29	4.38776e2	1.48506e1	1.24180e1	5.15004e1	9.74287e1	9.2836561e-2	8.3394165e-2	1.2041184e1	7.6463394e-1	
2026-06-09	10:46:29	4.38577e2	1.48414e1	1.24102e1	5.14937e1	9.74384e1	9.2817420e-2	8.3367166e-2	1.2036988e1	7.6159911e-1	
2026-06-09	10:46:30	4.39010e2	1.48332e1	1.23996e1	5.14971e1	9.74252e1	9.2868862e-2	8.3323297e-2	1.2008453e1	7.6224403e-1	
2026-06-09	10:46:30	4.39010e2	1.48332e1	1.23996e1	5.14971e1	9.74252e1	9.2868862e-2	8.3323297e-2	1.2008453e1	7.6224403e-1	
2026-06-09	10:46:31	4.38991e2	1.48362e1	1.24019e1	5.15004e1	9.74199e1	9.2860221e-2	8.3330574e-2	1.2052094e1	7.6358289e-1	
2026-06-09	10:46:31	4.38991e2	1.48362e1	1.24019e1	5.15004e1	9.74199e1	9.2860221e-2	8.3330574e-2	1.2052094e1	7.6358289e-1	
2026-06-09	10:46:32	4.38739e2	1.48303e1	1.23970e1	5.14971e1	9.74275e1	9.2830238e-2	8.3313703e-2	1.2051255e1	7.5543074e-1	
2026-06-09	10:46:32	4.38866e2	1.48157e1	1.23820e1	5.14937e1	9.74275e1	9.2849845e-2	8.3256607e-2	1.2055451e1	7.6377987e-1	
2026-06-09	10:46:33	4.38764e2	1.48249e1	1.23934e1	5.14904e1	9.74394e1	9.2847108e-2	8.3303270e-2	1.2014328e1	7.5853099e-1	
2026-06-09	10:46:33	4.39219e2	1.48256e1	1.23923e1	5.14937e1	9.74282e1	9.2903976e-2	8.3296537e-2	1.2055451e1	7.5419354e-1	
2026-06-09	10:46:34	4.39219e2	1.48256e1	1.23923e1	5.14937e1	9.74282e1	9.2903976e-2	8.3296537e-2	1.2055451e1	7.5419354e-1	
2026-06-09	10:46:34	4.38978e2	1.48157e1	1.23836e1	5.15004e1	9.74372e1	9.2875061e-2	8.3263282e-2	1.2009292e1	7.5530586e-1	
2026-06-09	10:46:35	4.38755e2	1.48186e1	1.23857e1	5.15004e1	9.74320e1	9.2836322e-2	8.3270368e-2	1.2046220e1	7.4719638e-1	
2026-06-09	10:46:35	4.39125e2	1.48186e1	1.23868e1	5.14904e1	9.74394e1	9.2901525e-2	8.3278121e-2	1.2062165e1	7.6277585e-1	
2026-06-09	10:46:36	4.39110e2	1.48258e1	1.23941e1	5.14937e1	9.74384e1	9.2897653e-2	8.3305244e-2	1.2022720e1	7.5170736e-1	
2026-06-09	10:46:36	4.39110e2	1.48258e1	1.23941e1	5.14937e1	9.74384e1	9.2897653e-2	8.3305244e-2	1.2022720e1	7.5170736e-1	
2026-06-09	10:46:37	4.38844e2	1.48129e1	1.23799e1	5.14937e1	9.74322e1	9.2851219e-2	8.3249454e-2	1.2038667e1	7.5314993e-1	
2026-06-09	10:46:37	4.38931e2	1.48138e1	1.23814e1	5.14904e1	9.74357e1	9.2868566e-2	8.3256425e-2	1.1998382e1	7.5538177e-1	
2026-06-09	10:46:38	4.38931e2	1.48138e1	1.23814e1	5.14904e1	9.74357e1	9.2868566e-2	8.3256425e-2	1.1998382e1	7.5538177e-1	
2026-06-09	10:46:38	4.38930e2	1.48097e1	1.23754e1	5.14937e1	9.74250e1	9.2857065e-2	8.3230791e-2	1.2057130e1	7.6605467e-1	
2026-06-09	10:46:39	4.38774e2	1.48209e1	1.23881e1	5.14904e1	9.74322e1	9.2841510e-2	8.3281459e-2	1.2047059e1	7.6206393e-1	
2026-06-09	10:46:39	4.38774e2	1.48209e1	1.23881e1	5.14904e1	9.74322e1	9.2841510e-2	8.3281459e-2	1.2047059e1	7.6206393e-1	
2026-06-09	10:46:40	4.39182e2	1.48133e1	1.23791e1	5.14937e1	9.74244e1	9.2894611e-2	8.3244743e-2	1.2042863e1	7.6083326e-1	
2026-06-09	10:46:40	4.38829e2	1.48048e1	1.23709e1	5.15004e1	9.74279e1	9.2843294e-2	8.3212614e-2	1.2072236e1	7.6909632e-1	
2026-06-09	10:46:41	4.38632e2	1.48086e1	1.23758e1	5.14971e1	9.74339e1	9.2820224e-2	8.3233175e-2	1.2005935e1	7.6009998e-1	
2026-06-09	10:46:41	4.38159e2	1.48054e1	1.23718e1	5.14971e1	9.74300e1	9.2744884e-2	8.3217325e-2	1.2054612e1	7.5965585e-1	
2026-06-09	10:46:42	4.39473e2	1.47988e1	1.23953e1	5.15004e1	9.76237e1	9.3132972e-2	8.3344993e-2	1.2064683e1	7.6208343e-1	
2026-06-09	10:46:42	4.41412e2	1.48104e1	1.23767e1	5.15004e1	9.74279e1	9.3232393e-2	8.3234968e-2	1.2028595e1	7.6096849e-1	
2026-06-09	10:46:43	4.41412e2	1.48104e1	1.23767e1	5.15004e1	9.74279e1	9.3232393e-2	8.3234968e-2	1.2028595e1	7.6096849e-1	
2026-06-09	10:46:43	4.47449e2	1.55881e1	1.31586e1	5.14970e1	9.74322e1	9.4151439e-2	8.6282548e-2	1.2052934e1	7.6012082e-1	
2026-06-09	10:46:44	4.47449e2	1.55881e1	1.31586e1	5.14970e1	9.74322e1	9.4151439e-2	8.6282548e-2	1.2052934e1	7.6012082e-1	
2026-06-09	10:46:44	4.46579e2	1.55848e1	1.31548e1	5.14904e1	9.74287e1	9.4019231e-2	8.6268129e-2	1.2036149e1	7.5158777e-1	
